ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_4034,July,TU 0756 ,TUN,MXP,7/5/2016 15:40,2016-07-05 17.25.00,ATA,TU 736IOK,ONTIME
train_id_4035,July,TU 0437 ,TOE,DJE,7/5/2016 22:15,2016-07-05 23.00.00,ATA,TU 736ION,Severe
train_id_4036,July,TU 6050 ,DJE,TUN,7/6/2016 4:45,2016-07-06 05.30.00,ATA,TU 320IMR,ONTIME
train_id_4037,July,TU 6030 ,JED,TUN,7/6/2016 4:30,2016-07-06 09.30.00,ATA,TU 320IMV,Severe
train_id_4038,July,TU 0725 ,ORY,TUN,7/6/2016 6:00,2016-07-06 08.25.00,ATA,TU 32AIMI,ONTIME
train_id_4039,July,TU 0246 ,TUN,SXB,7/6/2016 13:35,2016-07-06 15.55.00,ATA,TU 736IOK,ONTIME
train_id_4040,July,TU 0374 ,TUN,ALG,7/6/2016 13:45,2016-07-06 15.05.00,ATA,TU 320IMS,ONTIME
train_id_4041,July,TU 0903 ,MRS,TUN,7/6/2016 13:50,2016-07-06 15.25.00,ATA,TU 736IOM,ONTIME
train_id_4042,July,AT 0626 ,AHU,BRU,7/6/2016 14:00,2016-07-06 17.10.00,ATA,TU 32AIMM,ONTIME
train_id_4043,July,TU 0998 ,TUN,NCE,7/6/2016 14:15,2016-07-06 15.45.00,ATA,TU 31BIMQ,Common
train_id_4044,July,TU 0606 ,TUN,MAD,7/6/2016 14:30,2016-07-06 16.35.00,ATA,TU 736IOL,ONTIME
train_id_4045,July,TU 0713 ,TUN,JED,7/7/2016 18:55,2016-07-07 23.10.00,ATA,TU 332IFM,Severe
train_id_4046,July,TU 0714 ,JED,TUN,7/8/2016 0:30,2016-07-08 05.25.00,ATA,TU 332IFM,Severe
train_id_4047,July,TU 6028 ,JED,TOE,7/6/2016 23:15,2016-07-07 04.20.00,ATA,TU 320IMR,Common
train_id_4048,July,TU 0856 ,TUN,MXP,7/7/2016 8:30,2016-07-07 10.15.00,ATA,TU 32AIML,ONTIME
train_id_4049,July,TU 0635 ,ORY,DJE,7/7/2016 9:50,2016-07-07 12.35.00,ATA,TU 31AIMJ,Common
train_id_4050,July,TU 0718 ,TUN,ORY,7/7/2016 9:20,2016-07-07 11.40.00,ATA,TU 32AIMG,Common
train_id_4051,July,AT 0627 ,BRU,AHU,7/7/2016 5:00,2016-07-07 07.50.00,ATA,TU 32AIMM,Common
train_id_4052,July,AT 0620 ,AHU,AMS,7/7/2016 8:30,2016-07-07 11.45.00,ATA,TU 32AIMM,Common
train_id_4053,July,TU 0717 ,ORY,TUN,7/7/2016 10:15,2016-07-07 12.40.00,ATA,TU 32AIMF,Medium
train_id_4054,July,AT 0624 ,OUD,ORY,7/7/2016 8:20,2016-07-07 11.00.00,ATA,TU 32AIMN,ONTIME
train_id_4055,July,AT 0670 ,NDR,AMS,7/7/2016 6:50,2016-07-07 10.00.00,ATA,TU 32AIMP,ONTIME
train_id_4056,July,TU 0753 ,FCO,TUN,7/7/2016 10:20,2016-07-07 11.35.00,ATA,TU 31BIMO,Common
train_id_4057,July,TU 0791 ,LGW,TUN,7/7/2016 10:35,2016-07-07 13.20.00,ATA,TU 320IMV,Medium
train_id_4058,July,TU 0251 ,NCE,MIR,7/7/2016 14:30,2016-07-07 16.15.00,ATA,TU 31AIMK,Common
train_id_4059,July,TU 0700 ,TUN,GVA,7/7/2016 13:10,2016-07-07 15.05.00,ATA,TU 320IMW,Medium
train_id_4060,July,TU 0719 ,ORY,TUN,7/7/2016 12:40,2016-07-07 15.05.00,ATA,TU 32AIMG,Severe
train_id_4061,July,TU 0472 ,TUN,VCE,7/7/2016 13:10,2016-07-07 14.55.00,ATA,TU 31BIMO,ONTIME
train_id_4062,July,TU 0681 ,MRS,MIR,7/7/2016 19:50,2016-07-07 21.35.00,ATA,TU 31AIMK,Common
train_id_4063,July,TU 3501 ,TUN,EBL,7/7/2016 20:00,2016-07-07 23.50.00,ATA,TU 320IMT,ONTIME
train_id_4064,July,TU 9052 ,TUN,MIR,7/8/2016 2:35,2016-07-08 03.10.00,ATA,TU 320IMS,ONTIME
train_id_4065,July,TU 9098 ,TUN,DJE,7/8/2016 3:20,2016-07-08 04.15.00,ATA,TU 736IOR,Common
train_id_4066,July,TU 6152 ,MIR,BUD,7/8/2016 4:00,2016-07-08 06.20.00,ATA,TU 320IMS,ONTIME
train_id_4067,July,TU 0847 ,TUN,BEY,7/8/2016 7:30,2016-07-08 10.45.00,ATA,TU 320IMW,Medium
train_id_4068,July,TU 0928 ,TUN,MRS,7/8/2016 17:50,2016-07-08 19.25.00,ATA,TU 320IMR,Severe
train_id_4069,July,TU 0756 ,TUN,MXP,7/8/2016 12:30,2016-07-08 14.15.00,ATA,TU 320IMT,Severe
train_id_4070,July,TU 0929 ,MRS,TUN,7/8/2016 20:15,2016-07-08 21.50.00,ATA,TU 320IMR,Severe
train_id_4071,July,TU 0753 ,FCO,TUN,7/8/2016 10:20,2016-07-08 11.35.00,ATA,TU 31BIMQ,ONTIME
train_id_4072,July,TU 0515 ,BCN,TUN,7/8/2016 10:40,2016-07-08 12.15.00,ATA,TU 32AIMD,Common
train_id_4073,July,TU 0789 ,BRU,TUN,7/8/2016 11:00,2016-07-08 13.35.00,ATA,TU 320IMR,Medium
train_id_4074,July,AT 0679 ,BRU,NDR,7/8/2016 11:00,2016-07-08 13.50.00,ATA,TU 32AIMM,Common
train_id_4075,July,TU 0902 ,TUN,MRS,7/8/2016 11:25,2016-07-08 13.00.00,ATA,TU 32AIML,Common
train_id_4076,July,TU 0282 ,TUN,TLS,7/8/2016 11:50,2016-07-08 13.45.00,ATA,TU 320IMS,ONTIME
train_id_4077,July,TU 0473 ,VCE,TUN,7/8/2016 15:45,2016-07-08 17.30.00,ATA,TU 320IMR,Severe
train_id_4078,July,TU 0700 ,TUN,GVA,7/8/2016 13:25,2016-07-08 15.20.00,ATA,TU 32AIMD,Severe
train_id_4079,July,TU 0757 ,MXP,TUN,7/8/2016 15:05,2016-07-08 17.00.00,ATA,TU 320IMT,Severe
train_id_4080,July,TU 0903 ,MRS,TUN,7/8/2016 13:50,2016-07-08 15.25.00,ATA,TU 32AIML,Common
train_id_4081,July,TU 0850 ,TUN,LYS,7/8/2016 13:20,2016-07-08 15.10.00,ATA,TU 320IMV,Medium
train_id_4082,July,TU 0648 ,DJE,TUN,7/8/2016 13:05,2016-07-08 14.00.00,ATA,TU 736IOR,ONTIME
train_id_4083,July,TU 0648 ,TUN,FRA,7/8/2016 14:15,2016-07-08 16.50.00,ATA,TU 736IOR,Severe
train_id_4084,July,TU 0363 ,BLQ,TUN,7/8/2016 16:50,2016-07-08 18.20.00,ATA,TU 736ION,Severe
train_id_4085,July,TU 0790 ,TUN,LHR,7/8/2016 12:50,2016-07-08 15.55.00,ATA,TU 31BIMQ,Medium
train_id_4086,July,TU 0554 ,DJE,SXB,7/8/2016 14:30,2016-07-08 17.15.00,ATA,TU 736IOP,Severe
train_id_4087,July,TU 0542 ,TUN,MUC,7/8/2016 12:50,2016-07-08 15.05.00,ATA,TU 736IOK,Medium
train_id_4088,July,TU 0246 ,TUN,SXB,7/8/2016 13:35,2016-07-08 15.55.00,ATA,TU 736ION,Common
train_id_4089,July,TU 0734 ,DJE,ORY,7/8/2016 13:30,2016-07-08 16.10.00,ATA,TU 31AIMK,ONTIME
train_id_4090,July,TU 0649 ,FRA,DJE,7/8/2016 17:00,2016-07-08 19.50.00,ATA,TU 736IOR,Severe
train_id_4091,July,TU 0430 ,DJE,LYS,7/8/2016 13:55,2016-07-08 16.10.00,ATA,TU 31AIMJ,ONTIME
train_id_4092,July,TU 0998 ,TUN,NCE,7/8/2016 14:15,2016-07-08 15.45.00,ATA,TU 32AIMG,Severe
train_id_4093,July,TU 0999 ,NCE,TUN,7/8/2016 16:35,2016-07-08 18.10.00,ATA,TU 32AIMG,Severe
train_id_4094,July,TU 0441 ,ORY,MIR,7/8/2016 14:20,2016-07-08 16.55.00,ATA,TU 736IOL,Common
train_id_4095,July,TU 0606 ,TUN,MAD,7/8/2016 14:30,2016-07-08 16.35.00,ATA,TU 31BIMO,ONTIME
train_id_4096,July,TU 0721 ,ORY,TUN,7/8/2016 16:05,2016-07-08 18.30.00,ATA,TU 32AIMF,Severe
train_id_4097,July,TU 0722 ,TUN,ORY,7/8/2016 14:15,2016-07-08 16.35.00,ATA,TU 332IFN,Common
train_id_4098,July,TU 0247 ,SXB,TUN,7/8/2016 16:50,2016-07-08 19.05.00,ATA,TU 736ION,ONTIME
train_id_4099,July,TU 0701 ,GVA,TUN,7/8/2016 16:10,2016-07-08 18.05.00,ATA,TU 32AIMD,Severe
train_id_4100,July,TU 0913 ,TUN,MED,7/8/2016 19:40,2016-07-08 23.40.00,ATA,TU 320IMW,Severe
train_id_4101,July,TU 0374 ,TUN,ALG,7/8/2016 13:45,2016-07-08 15.05.00,ATA,TU 332IFM,Severe
train_id_4102,July,TU 0375 ,ALG,TUN,7/8/2016 16:05,2016-07-08 17.15.00,ATA,TU 332IFM,Severe
train_id_4103,July,TU 0713 ,TUN,JED,7/8/2016 18:55,2016-07-08 23.10.00,ATA,TU 332IFM,Severe
train_id_4104,July,TU 0714 ,JED,TUN,7/9/2016 0:30,2016-07-09 05.25.00,ATA,TU 332IFM,Severe
train_id_4105,July,TU 0555 ,SXB,SFA,7/8/2016 18:00,2016-07-08 20.35.00,ATA,TU 736IOP,Severe
train_id_4106,July,TU 0555 ,SFA,DJE,7/8/2016 21:20,2016-07-08 21.55.00,ATA,TU 736IOP,Common
train_id_4107,July,TU 0217 ,IST,TUN,7/8/2016 19:35,2016-07-08 22.20.00,ATA,TU 32AIMI,Severe
train_id_4108,July,AT 0694 ,NDR,FRA,7/8/2016 13:45,2016-07-08 16.45.00,ATA,TU 32AIMP,ONTIME
train_id_4109,July,AT 0625 ,ORY,OUD,7/8/2016 11:55,2016-07-08 14.30.00,ATA,TU 32AIMN,Medium
train_id_4110,July,AT 0684 ,NDR,AMS,7/8/2016 15:05,2016-07-08 18.15.00,ATA,TU 32AIMM,Common
train_id_4111,July,AT 0688 ,OUD,BRU,7/8/2016 15:25,2016-07-08 18.20.00,ATA,TU 32AIMN,Common
train_id_4112,July,TU 0724 ,TUN,ORY,7/8/2016 18:20,2016-07-08 20.40.00,ATA,TU 320IMT,Common
train_id_4113,July,TU 0226 ,TUN,BEG,7/8/2016 16:15,2016-07-08 18.15.00,ATA,TU 32AIML,Common
train_id_4114,July,TU 0543 ,MUC,TUN,7/8/2016 16:10,2016-07-08 18.25.00,ATA,TU 736IOK,Common
train_id_4115,July,TU 0735 ,ORY,DJE,7/8/2016 17:10,2016-07-08 19.55.00,ATA,TU 31AIMK,Common
train_id_4116,January,TU 0283 ,TLS,TUN,1/3/2016 16:20,2016-01-03 18.15.00,ATA,TU 736IOP,Severe
train_id_4117,January,TU 0542 ,TUN,MUC,1/4/2016 7:45,2016-01-04 10.00.00,ATA,TU 736IOK,Medium
train_id_4118,January,TU 0725 ,ORY,TUN,1/4/2016 8:00,2016-01-04 10.25.00,ATA,TU 32AIMP,Common
train_id_4119,January,TU 0515 ,BCN,TUN,1/8/2016 16:40,2016-01-08 18.15.00,ATA,TU 32AIMD,Medium
train_id_4120,January,TU 0629 ,BOD,TUN,1/8/2016 16:20,2016-01-08 18.30.00,ATA,TU 736IOP,Common
train_id_4121,January,TU 0682 ,DJE,NCE,1/10/2016 8:15,2016-01-10 10.10.00,ATA,TU 736IOQ,Common
train_id_4122,January,TU 0996 ,TUN,NCE,1/10/2016 7:45,2016-01-10 09.15.00,ATA,TU 32AIMP,Common
train_id_4123,January,TU 0440 ,MIR,ORY,1/10/2016 8:10,2016-01-10 10.35.00,ATA,TU 31AIMK,Common
train_id_4124,January,TU 0750 ,TUN,LYS,1/10/2016 8:00,2016-01-10 09.50.00,ATA,TU 320IMT,Common
train_id_4125,January,TU 0930 ,TUN,MRS,1/10/2016 7:55,2016-01-10 09.30.00,ATA,TU 32AIMC,Common
train_id_4126,January,TU 0643 ,VIE,TUN,1/10/2016 10:40,2016-01-10 12.50.00,ATA,TU 32AIMH,Medium
train_id_4127,January,TU 0931 ,MRS,TUN,1/10/2016 10:20,2016-01-10 11.55.00,ATA,TU 32AIMC,Medium
train_id_4128,January,TU 0997 ,NCE,TUN,1/10/2016 10:15,2016-01-10 11.50.00,ATA,TU 32AIMP,Common
train_id_4129,January,TU 0374 ,TUN,ALG,1/10/2016 8:15,2016-01-10 09.35.00,ATA,TU 332IFM,Medium
train_id_4130,January,TU 0209 ,NTE,TUN,1/10/2016 10:30,2016-01-10 12.50.00,ATA,TU 736ION,Common
train_id_4131,January,TU 0852 ,TUN,FCO,1/10/2016 13:40,2016-01-10 15.05.00,ATA,TU 32AIMF,Common
train_id_4132,January,TU 0339 ,ALG,TUN,1/11/2016 17:00,2016-01-11 18.10.00,ATA,TU 32AIMC,Medium
train_id_4133,January,TU 0635 ,ORY,DJE,1/17/2016 17:15,2016-01-17 20.00.00,ATA,TU 32AIMD,Medium
train_id_4134,January,TU 0481 ,NTE,DJE,1/17/2016 17:50,2016-01-17 20.35.00,ATA,TU 736IOK,Common
train_id_4135,January,TU 0789 ,BRU,TUN,1/23/2016 11:35,2016-01-23 14.15.00,ATA,TU 31BIMQ,Common
train_id_4136,January,TU 0851 ,LYS,TUN,1/23/2016 14:55,2016-01-23 16.50.00,ATA,TU 320IMR,Common
train_id_4137,January,TU 6592 ,NBE,SXF,1/23/2016 15:35,2016-01-23 18.30.00,ATA,TU 32AIMH,ONTIME
train_id_4138,January,TU 0752 ,TUN,FCO,1/29/2016 7:40,2016-01-29 09.00.00,ATA,TU 31BIMO,Medium
train_id_4139,January,TU 0338 ,TUN,ALG,1/29/2016 14:30,2016-01-29 15.50.00,ATA,TU 320IMR,Common
train_id_4140,January,TU 0790 ,TUN,LHR,1/29/2016 12:45,2016-01-29 15.50.00,ATA,TU 32AIMI,Medium
train_id_4141,January,TU 0542 ,TUN,MUC,1/29/2016 12:55,2016-01-29 15.10.00,ATA,TU 736IOK,Common
train_id_4142,January,TU 0628 ,TUN,BOD,1/29/2016 13:20,2016-01-29 15.30.00,ATA,TU 32AIMC,Common
train_id_4143,January,TU 0848 ,BEY,TUN,1/29/2016 13:35,2016-01-29 17.10.00,ATA,TU 31BIMQ,Common
train_id_4144,January,TU 0555 ,SXB,TUN,1/29/2016 13:20,2016-01-29 15.35.00,ATA,TU 736IOP,Medium
train_id_4145,January,TU 0514 ,TUN,BCN,1/29/2016 14:05,2016-01-29 15.50.00,ATA,TU 320IMV,Medium
train_id_4146,January,TU 0635 ,MIR,DJE,1/29/2016 15:05,2016-01-29 15.45.00,ATA,TU 32AIMD,ONTIME
train_id_4147,January,TU 0209 ,NTE,TUN,1/31/2016 10:30,2016-01-31 12.50.00,ATA,TU 736IOK,Medium
train_id_4148,January,TU 0473 ,VCE,TUN,1/31/2016 16:05,2016-01-31 17.45.00,ATA,TU 31BIMO,Severe
train_id_4149,February,TU 0724 ,TUN,ORY,2/4/2016 18:30,2016-02-04 20.50.00,ATA,TU 32AIMN,ONTIME
train_id_4150,February,TU 0717 ,ORY,TUN,2/6/2016 10:55,2016-02-06 13.20.00,ATA,TU 320IMT,Medium
train_id_4151,February,TU 0851 ,LYS,TUN,2/6/2016 14:55,2016-02-06 16.50.00,ATA,TU 32AIMN,Common
train_id_4152,February,TU 0642 ,TUN,VIE,2/9/2016 13:40,2016-02-09 16.00.00,ATA,TU 736IOR,ONTIME
train_id_4153,February,TU 0555 ,SXB,TUN,2/12/2016 18:30,2016-02-12 20.45.00,ATA,TU 32AIMP,Common
train_id_4154,February,TU 0713 ,TUN,JED,2/12/2016 19:20,2016-02-12 23.15.00,ATA,TU 320IMW,Common
train_id_4155,February,TU 0481 ,NTE,DJE,2/14/2016 17:50,2016-02-14 20.35.00,ATA,TU 736IOR,ONTIME
train_id_4156,February,TU 0527 ,DUS,TUN,2/15/2016 11:55,2016-02-15 14.35.00,ATA,TU 736IOR,Common
train_id_4157,February,TU 0375 ,ALG,TUN,2/15/2016 10:45,2016-02-15 11.55.00,ATA,TU 320IMT,Severe
train_id_4158,February,TU 0725 ,ORY,TUN,2/16/2016 8:00,2016-02-16 10.25.00,ATA,TU 32AIMD,ONTIME
train_id_4159,February,TU 0881 ,AMS,TUN,2/16/2016 10:00,2016-02-16 12.50.00,ATA,TU 736IOK,ONTIME
train_id_4160,February,TU 0753 ,FCO,TUN,2/16/2016 10:05,2016-02-16 11.20.00,ATA,TU 31BIMO,ONTIME
train_id_4161,February,TU 0791 ,LHR,TUN,2/16/2016 16:50,2016-02-16 19.50.00,ATA,TU 32AIMI,Common
train_id_4162,February,TU 0515 ,BCN,TUN,2/17/2016 9:50,2016-02-17 11.25.00,ATA,TU 320IMV,ONTIME
train_id_4163,February,TU 0543 ,MUC,TUN,2/17/2016 10:50,2016-02-17 13.00.00,ATA,TU 736IOQ,Common
train_id_4164,February,TU 0440 ,MIR,ORY,2/18/2016 13:40,2016-02-18 16.10.00,ATA,TU 736IOK,Common
train_id_4165,February,TU 0853 ,FCO,TUN,2/18/2016 16:05,2016-02-18 17.20.00,ATA,TU 32AIMN,ONTIME
train_id_4166,February,TU 0209 ,NTE,TUN,2/18/2016 16:00,2016-02-18 18.20.00,ATA,TU 736IOQ,Common
train_id_4167,February,TU 0251 ,NCE,MIR,2/18/2016 15:45,2016-02-18 17.25.00,ATA,TU 31AIMK,Medium
train_id_4168,February,TU 0283 ,TLS,TUN,2/18/2016 16:20,2016-02-18 18.15.00,ATA,TU 32AIMH,Common
train_id_4169,February,TU 0339 ,ALG,TUN,2/18/2016 17:00,2016-02-18 18.10.00,ATA,TU 320IMV,Common
train_id_4170,February,TU 0643 ,VIE,TUN,2/18/2016 16:45,2016-02-18 18.55.00,ATA,TU 736IOP,Common
train_id_4171,February,TU 0720 ,TUN,ORY,2/20/2016 12:20,2016-02-20 14.40.00,ATA,TU 320IMS,Medium
train_id_4172,February,TU 0430 ,DJE,LYS,2/21/2016 14:05,2016-02-21 16.25.00,ATA,TU 31AIMJ,ONTIME
train_id_4173,February,TU 0722 ,TUN,ORY,2/23/2016 15:10,2016-02-23 17.30.00,ATA,TU 320IMV,ONTIME
train_id_4174,February,TU 0757 ,MXP,TUN,2/23/2016 15:05,2016-02-23 16.55.00,ATA,TU 736IOQ,Common
train_id_4175,February,TU 6040 ,JED,TUN,2/24/2016 0:30,2016-02-24 05.30.00,ATA,TU 320IMS,ONTIME
train_id_4176,February,TU 0714 ,JED,TUN,2/24/2016 0:55,2016-02-24 05.30.00,ATA,TU 332IFM,Medium
train_id_4177,February,TU 0398 ,ABJ,TUN,2/24/2016 1:55,2016-02-24 07.05.00,ATA,TU 320IMU,ONTIME
train_id_4178,February,TU 0554 ,DJE,TUN,2/26/2016 13:40,2016-02-26 14.30.00,ATA,TU 32AIMN,ONTIME
train_id_4179,February,TU 0514 ,TUN,BCN,2/26/2016 14:05,2016-02-26 15.50.00,ATA,TU 320IMV,ONTIME
train_id_4180,February,TU 0629 ,BOD,TUN,2/26/2016 16:45,2016-02-26 18.55.00,ATA,TU 31AIMJ,Common
train_id_4181,February,TU 0726 ,DJE,MIR,2/27/2016 4:00,2016-02-27 04.40.00,ATA,TU 31AIMJ,ONTIME
train_id_4182,February,TU 6498 ,DJE,NBE,2/27/2016 4:40,2016-02-27 05.25.00,ATA,TU 32AIMN,ONTIME
train_id_4183,February,TU 0680 ,MIR,MRS,2/27/2016 7:00,2016-02-27 08.45.00,ATA,TU 31AIMK,Common
train_id_4184,February,TU 0708 ,TUN,ORN,2/27/2016 7:40,2016-02-27 09.30.00,ATA,TU 31BIMQ,ONTIME
train_id_4185,February,TU 0374 ,TUN,ALG,2/27/2016 8:15,2016-02-27 09.35.00,ATA,TU 320IMT,ONTIME
train_id_4186,February,TU 0753 ,FCO,TUN,2/27/2016 10:05,2016-02-27 11.20.00,ATA,TU 320IMR,ONTIME
train_id_4187,February,TU 0541 ,DUS,NBE,2/27/2016 9:55,2016-02-27 12.40.00,ATA,TU 736IOP,Common
train_id_4188,February,TU 0852 ,TUN,FCO,2/28/2016 13:40,2016-02-28 15.05.00,ATA,TU 31BIMQ,Medium
train_id_4189,February,TU 0362 ,TUN,BLQ,2/28/2016 13:35,2016-02-28 15.10.00,ATA,TU 320IMW,Medium
train_id_4190,February,TU 0514 ,TUN,BCN,2/28/2016 14:05,2016-02-28 15.50.00,ATA,TU 32AIML,Common
train_id_4191,February,TU 0480 ,DJE,NTE,2/28/2016 14:10,2016-02-28 17.00.00,ATA,TU 736IOK,Common
train_id_4192,February,TU 0757 ,MXP,TUN,2/28/2016 15:05,2016-02-28 17.00.00,ATA,TU 320IMV,Common
train_id_4193,February,TU 0683 ,TUN,DJE,2/28/2016 14:40,2016-02-28 15.35.00,ATA,TU 32AIMF,Medium
train_id_4194,February,TU 0397 ,TUN,ABJ,2/28/2016 18:30,2016-02-28 23.50.00,ATA,TU 320IMU,Medium
train_id_4195,February,TU 6008 ,MED,TUN,2/29/2016 13:20,2016-02-29 18.10.00,ATA,TU 332IFM,ONTIME
train_id_4196,February,TU 0398 ,OUA,TUN,2/29/2016 2:55,2016-02-29 07.10.00,ATA,TU 320IMU,Severe
train_id_4197,February,TU 0857 ,MXP,TUN,2/29/2016 10:15,2016-02-29 12.10.00,ATA,TU 32AIMC,ONTIME
train_id_4198,February,TU 0753 ,FCO,TUN,2/29/2016 10:05,2016-02-29 11.20.00,ATA,TU 31AIMK,Common
train_id_4199,February,TU 0931 ,MRS,TUN,2/29/2016 10:20,2016-02-29 11.55.00,ATA,TU 320IMV,Common
train_id_4200,February,TU 0717 ,ORY,TUN,2/29/2016 10:55,2016-02-29 13.20.00,ATA,TU 32AIMN,Medium
train_id_4201,February,TU 0543 ,MUC,TUN,2/29/2016 10:50,2016-02-29 13.00.00,ATA,TU 736IOQ,ONTIME
train_id_4202,February,TU 0709 ,ORN,TUN,2/29/2016 10:25,2016-02-29 12.10.00,ATA,TU 32AIMP,Common
train_id_4203,February,TU 0751 ,LYS,TUN,2/29/2016 10:50,2016-02-29 12.45.00,ATA,TU 320IMW,Common
train_id_4204,February,TU 0791 ,LGW,TUN,2/29/2016 10:40,2016-02-29 13.30.00,ATA,TU 31BIMQ,Severe
train_id_4205,February,TU 0430 ,DJE,LYS,2/29/2016 14:15,2016-02-29 16.25.00,ATA,TU 31AIMJ,ONTIME
train_id_4206,March,TU 0642 ,TUN,VIE,3/1/2016 13:40,2016-03-01 16.00.00,ATA,TU 736IOR,Common
train_id_4207,March,TU 0712 ,CMN,TUN,3/1/2016 10:30,2016-03-01 12.55.00,ATA,TU 32AIMH,ONTIME
train_id_4208,March,TU 0717 ,ORY,TUN,3/1/2016 10:55,2016-03-01 13.20.00,ATA,TU 32AIML,Common
train_id_4209,March,TU 6056 ,JED,TUN,3/1/2016 11:05,2016-03-01 16.15.00,ATA,TU 320IMW,ONTIME
train_id_4210,March,TU 0814 ,CAI,TUN,3/1/2016 11:00,2016-03-01 14.15.00,ATA,TU 31BIMQ,Common
train_id_4211,March,TU 0227 ,BEG,TUN,3/1/2016 10:55,2016-03-01 12.55.00,ATA,TU 32AIMF,Common
train_id_4212,March,TU 0745 ,FRA,TUN,3/1/2016 10:30,2016-03-01 12.55.00,ATA,TU 32AIMD,Medium
train_id_4213,March,TU 0375 ,ALG,TUN,3/1/2016 10:45,2016-03-01 11.55.00,ATA,TU 32AIMN,Medium
train_id_4214,March,TU 0718 ,TUN,ORY,3/1/2016 11:35,2016-03-01 13.55.00,ATA,TU 32AIMI,ONTIME
train_id_4215,March,TU 0789 ,BRU,TUN,3/1/2016 11:35,2016-03-01 14.15.00,ATA,TU 736IOQ,Common
train_id_4216,March,TU 0338 ,TUN,ALG,3/2/2016 14:30,2016-03-02 15.50.00,ATA,TU 320IMV,ONTIME
train_id_4217,March,TU 0719 ,ORY,TUN,3/2/2016 14:55,2016-03-02 17.20.00,ATA,TU 320IMU,Common
train_id_4218,March,TU 0757 ,MXP,TUN,3/2/2016 15:05,2016-03-02 16.55.00,ATA,TU 31BIMO,ONTIME
train_id_4219,March,TU 0722 ,TUN,ORY,3/2/2016 15:10,2016-03-02 17.30.00,ATA,TU 32AIMH,Common
train_id_4220,March,TU 0216 ,TUN,IST,3/2/2016 16:00,2016-03-02 18.35.00,ATA,TU 31BIMQ,Common
train_id_4221,March,TU 0339 ,ALG,TUN,3/2/2016 17:00,2016-03-02 18.10.00,ATA,TU 320IMV,Common
train_id_4222,March,TU 6047 ,TUN,JED,3/2/2016 18:25,2016-03-02 22.50.00,ATA,TU 320IMU,Common
train_id_4223,March,TU 0724 ,TUN,ORY,3/2/2016 18:30,2016-03-02 20.50.00,ATA,TU 320IMS,Common
train_id_4224,March,TU 0723 ,ORY,TUN,3/2/2016 18:30,2016-03-02 20.55.00,ATA,TU 32AIMH,Common
train_id_4225,March,TU 0913 ,TUN,MED,3/2/2016 19:40,2016-03-03 00.00.00,ATA,TU 320IMT,ONTIME
train_id_4226,March,TU 0217 ,IST,TUN,3/2/2016 20:10,2016-03-02 23.00.00,ATA,TU 31BIMQ,ONTIME
train_id_4227,March,TU 0713 ,TUN,JED,3/2/2016 19:20,2016-03-02 23.15.00,ATA,TU 332IFM,Medium
train_id_4228,March,TU 6027 ,TUN,JED,3/2/2016 20:05,2016-03-03 00.30.00,ATA,TU 320IMV,ONTIME
train_id_4229,March,TU 0756 ,TUN,MXP,3/3/2016 12:30,2016-03-03 14.15.00,ATA,TU 32AIMH,Common
train_id_4230,March,TU 0700 ,TUN,GVA,3/3/2016 12:40,2016-03-03 14.35.00,ATA,TU 31BIMQ,Common
train_id_4231,March,TU 9009 ,TUN,DJE,3/3/2016 12:20,2016-03-03 13.15.00,ATA,TU 736IOR,Severe
train_id_4232,March,TU 0250 ,MIR,NCE,3/3/2016 13:20,2016-03-03 14.55.00,ATA,TU 31AIMK,Medium
train_id_4233,March,TU 0430 ,DJE,LYS,3/3/2016 14:05,2016-03-03 16.25.00,ATA,TU 736IOR,Severe
train_id_4234,March,TU 0718 ,TUN,ORY,3/4/2016 10:05,2016-03-04 12.25.00,ATA,TU 32AIMG,Severe
train_id_4235,March,TU 0701 ,GVA,TUN,3/3/2016 15:25,2016-03-03 17.20.00,ATA,TU 31BIMQ,Common
train_id_4236,March,TU 0719 ,ORY,TUN,3/3/2016 14:55,2016-03-03 17.20.00,ATA,TU 320IMS,Medium
train_id_4237,March,TU 0338 ,TUN,ALG,3/3/2016 14:30,2016-03-03 15.50.00,ATA,TU 320IMV,ONTIME
train_id_4238,March,TU 0397 ,OUA,ABJ,3/3/2016 23:40,2016-03-04 01.05.00,ATA,TU 320IMW,ONTIME
train_id_4239,March,TU 0714 ,JED,TUN,3/4/2016 0:55,2016-03-04 05.30.00,ATA,TU 332IFM,Severe
train_id_4240,March,TU 0711 ,TUN,CMN,3/4/2016 6:55,2016-03-04 09.40.00,ATA,TU 320IMS,Severe
train_id_4241,March,TU 0722 ,TUN,ORY,3/4/2016 14:30,2016-03-04 17.00.00,ATA,TU 32AIMH,Common
train_id_4242,March,TU 0543 ,MUC,TUN,3/4/2016 15:55,2016-03-04 18.05.00,ATA,TU 736IOP,Medium
train_id_4243,March,TU 0629 ,BOD,TUN,3/4/2016 16:20,2016-03-04 18.30.00,ATA,TU 320IMV,Medium
train_id_4244,March,TU 0441 ,ORY,MIR,3/4/2016 16:55,2016-03-04 19.25.00,ATA,TU 736IOK,Common
train_id_4245,March,TU 0635 ,ORY,DJE,3/4/2016 17:15,2016-03-04 20.00.00,ATA,TU 32AIMN,ONTIME
